Index	Disease_ID	Disease_name	Gene_symbol	Phenotypic_series_ID	Phenotypic_series_name	Tissue	Tissue_number	Clinical_manifestation	Pathogenesis
4471	613071	Bronchiectasis with or without elevated sweat chloride 3	SCNN1G	PS211400	Bronchiectasis	Respiratory system	Respiratory system (N=400)	Yes	Yes
4472	616005	Immunodeficiency 36	PIK3R1	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4473	612852	Interleukin 1 receptor antagonist deficiency	IL1RN			Respiratory system	Respiratory system (N=400)	Yes	NA
4474	613179	Immunodeficiency due to purine nucleoside phosphorylase deficiency	PNP			Respiratory system	Respiratory system (N=400)	Yes	Yes
4475	615952	"Autoimmune disease, multisystem, infantile-onset, 1"	STAT3	PS615952	"Autoimmune disease, multisystem, infantile-onset"	Respiratory system	Respiratory system (N=400)	Yes	Yes
4476	618313	?Diamond-Blackfan anemia 20	RPS15A	PS105650	Diamond-Blackfan anemia	Respiratory system	Respiratory system (N=400)	No	No
4477	252930	Mucopolysaccharidosis type IIIC (Sanfilippo C)	HGSNAT	PS607014	Mucopolysaccharidoses	Respiratory system	Respiratory system (N=400)	NA	NA
4478	208400	Aspartylglucosaminuria	AGA			Respiratory system	Respiratory system (N=400)	NA	NA
4479	615816	Immunodeficiency 23	PGM3	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4480	614073	Hermansky-Pudlak syndrome 4	HPS4	PS203300	Hermansky-Pudlak syndrome	Respiratory system	Respiratory system (N=400)	Yes	NA
4481	615617	Immunodeficiency 19	CD3D	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4482	615615	"Immunodeficiency 18, SCID variant"	CD3E	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4483	615615	Immunodeficiency 18	CD3E	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4484	612561	Diamond-Blackfan anemia 6	RPL5	PS105650	Diamond-Blackfan anemia	Respiratory system	Respiratory system (N=400)	No	No
4485	615592	Immunodeficiency 15B	IKBKB	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4486	613489	"Congenital disorder of glycosylation, type IIj"	COG4	PS212066	"Congenital disorders of glycosylation, type II"	Respiratory system	Respiratory system (N=400)	NA	NA
4487	605231	Bardet-Biedl syndrome 6	MKKS	PS209900	Bardet-Biedl syndrome	Respiratory system	Respiratory system (N=400)	Yes	NA
4488	614748	"Interstitial lung disease, nephrotic syndrome, and epidermolysis bullosa, congenital"	ITGA3			Respiratory system	Respiratory system (N=400)	Yes	Yes
4489	601200	Pleuropulmonary blastoma	DICER1			Respiratory system	Respiratory system (N=400)	Yes	Yes
4490	211530	Brown-Vialetto-Van Laere syndrome 1	SLC52A3	PS211530	Brown-Vialetto-Van Laere syndrome	Respiratory system	Respiratory system (N=400)	Yes	NA
4491	266265	"Congenital disorder of glycosylation, type IIc"	SLC35C1	PS212066	"Congenital disorders of glycosylation, type II"	Respiratory system	Respiratory system (N=400)	Yes	NA
4492	300968	"Mental retardation, X-linked 99, syndromic, female-restricted"	USP9X	PS309530	"Mental retardation, nonsyndromic, X-linked"	Respiratory system	Respiratory system (N=400)	NA	NA
4493	243700	"Hyper-IgE recurrent infection syndrome, autosomal recessive"	DOCK8	PS147060	Hyper-IgE recurrent infection syndrome	Respiratory system	Respiratory system (N=400)	Yes	Yes
4494	610205	Alagille syndrome 2	NOTCH2	PS118450	Alagille syndrome	Respiratory system	Respiratory system (N=400)	No	No
4495	167800	"{Pancreatitis, chronic, susceptibility to}"	CTRC			Respiratory system	Respiratory system (N=400)	No	No
4496	167800	"Pancreatitis, hereditary"	SPINK1			Respiratory system	Respiratory system (N=400)	No	No
4497	167800	"{Pancreatitis, hereditary}"	CFTR			Respiratory system	Respiratory system (N=400)	No	No
4498	167800	"Pancreatitis, hereditary"	PRSS1			Respiratory system	Respiratory system (N=400)	No	No
4499	167800	"{Pancreatitis, chronic, protection against}"	PRSS2			Respiratory system	Respiratory system (N=400)	No	No
4500	301000	Wiskott-Aldrich syndrome	WAS	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4501	619036	"Myopathy, epilepsy, and progressive cerebral atrophy"	ALG14			Respiratory system	Respiratory system (N=400)	Yes	No
4502	253220	Mucopolysaccharidosis VII	GUSB	PS607014	Mucopolysaccharidoses	Respiratory system	Respiratory system (N=400)	Yes	NA
4503	610168	Loeys-Dietz syndrome 2	TGFBR2	PS607086	"Aortic aneurysm, familial thoracic"	Respiratory system	Respiratory system (N=400)	No	No
4504	610168	Loeys-Dietz syndrome 2	TGFBR2	PS609192	Loeys-Dietz syndrome	Respiratory system	Respiratory system (N=400)	No	No
4505	135150	Birt-Hogg-Dube syndrome	FLCN			Respiratory system	Respiratory system (N=400)	Yes	Yes
4506	610163	?Immunodeficiency 25	CD247	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4507	616481	"Ciliary dyskinesia, primary, 32"	RSPH3	PS244400	Primary ciliary dyskinesia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4508	617475	Specific granule deficiency 2	SMARCD2	PS245480	Specific granule deficiency	Respiratory system	Respiratory system (N=400)	Yes	NA
4509	613795	Loeys-Dietz syndrome 3	SMAD3	PS609192	Loeys-Dietz syndrome	Respiratory system	Respiratory system (N=400)	No	No
4510	615505	"Ciliary dyskinesia, primary, 28"	SPAG1	PS244400	Primary ciliary dyskinesia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4511	615504	"Ciliary dyskinesia, primary, 27"	CCDC65	PS244400	Primary ciliary dyskinesia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4512	615503	Short-rib thoracic dysplasia 8 with or without polydactyly	DYNC2I1	PS208500	Short-rib thoracic dysplasia	Respiratory system	Respiratory system (N=400)	Yes	NA
4513	615500	"Ciliary dyskinesia, primary, 26"	CFAP298	PS244400	Primary ciliary dyskinesia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4514	619013	?Rajab interstitial lung disease with brain calcifications 2	FARSA	PS613658	Rajab interstitial lung disease with brain calcifications	Respiratory system	Respiratory system (N=400)	Yes	Yes
4515	608647	"Ciliary dyskinesia, primary, 5"	HYDIN	PS244400	Primary ciliary dyskinesia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4516	608644	"Ciliary dyskinesia, primary, 3, with or without situs inversus"	DNAH5	PS244400	Primary ciliary dyskinesia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4517	230000	Fucosidosis	FUCA1			Respiratory system	Respiratory system (N=400)	NA	NA
4518	614885	Peroxisome biogenesis disorder 11B	PEX13	PS214100	Peroxisome biogenesis disorder	Respiratory system	Respiratory system (N=400)	No	No
4519	615228	"?Mitochondrial complex V (ATP synthase) deficiency, nuclear type 4"	ATP5F1A	PS604273	"Mitochondrial complex V (ATP synthase) deficiency, nuclear type"	Respiratory system	Respiratory system (N=400)	Yes	NA
4520	614816	Loeys-Dietz syndrome 4	TGFB2	PS609192	Loeys-Dietz syndrome	Respiratory system	Respiratory system (N=400)	No	No
4521	600001	Pancreatic agenesis and congenital heart defects	GATA6			Respiratory system	Respiratory system (N=400)	No	No
4522	602535	Marshall-Smith syndrome	NFIX			Respiratory system	Respiratory system (N=400)	Yes	No
4523	614080	Multiple congenital anomalies-hypotonia-seizures syndrome 1	PIGN	PS614080	Multiple congenital anomalies-hypotonia-seizures syndrome	Respiratory system	Respiratory system (N=400)	Yes	NA
4524	231680	Glutaric acidemia IIC	ETFDH			Respiratory system	Respiratory system (N=400)	Yes	NA
4525	231680	Glutaric acidemia IIA	ETFA			Respiratory system	Respiratory system (N=400)	Yes	NA
4526	231680	Glutaric acidemia IIB	ETFB			Respiratory system	Respiratory system (N=400)	Yes	NA
4527	618108	Immunodeficiency 57 with autoinflammation	RIPK1	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4528	191100	Tuberous sclerosis-1	TSC1	PS191100	Tuberous sclerosis	Respiratory system	Respiratory system (N=400)	Yes	NA
4529	607271	"?Autoimmune lymphoproliferative syndrome, type IIB"	CASP8			Respiratory system	Respiratory system (N=400)	Yes	Yes
4530	615767	"?Immunodeficiency, common variable, 11"	IL21	PS607594	"Immunodeficiency, common variable"	Respiratory system	Respiratory system (N=400)	Yes	NA
4531	253550	Spinal muscular atrophy-2	SMN1			Respiratory system	Respiratory system (N=400)	Yes	No
4532	613501	Agammaglobulinemia 3	CD79A	PS601495	Agammaglobulinemia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4533	613500	Agammaglobulinemia 2	IGLL1	PS601495	Agammaglobulinemia	Respiratory system	Respiratory system (N=400)	Yes	NA
4534	613502	?Agammaglobulinemia 4	BLNK	PS601495	Agammaglobulinemia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4535	191830	Renal hypodysplasia/aplasia 1	ITGA8	PS191830	Renal hypodysplasia/aplasia	Respiratory system	Respiratory system (N=400)	Yes	NA
4536	300988	Immunodeficiency 50	MSN	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4537	300989	Meester-Loeys syndrome	BGN			Respiratory system	Respiratory system (N=400)	No	No
4538	301835	Arts syndrome	PRPS1	PS309510	"Mental retardation, X-linked syndromic"	Respiratory system	Respiratory system (N=400)	Yes	NA
4539	258480	Opsismodysplasia	INPPL1			Respiratory system	Respiratory system (N=400)	NA	NA
4540	263520	Short-rib thoracic dysplasia 6 with or without polydactyly	NEK1	PS208500	Short-rib thoracic dysplasia	Respiratory system	Respiratory system (N=400)	Yes	No
4541	611521	Immunodeficiency 35	TYK2	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4542	241600	Immunodeficiency 43	B2M	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4543	135900	Coffin-Siris syndrome 1	ARID1B	PS135900	Coffin-Siris syndrome	Respiratory system	Respiratory system (N=400)	Yes	NA
4544	135900	Coffin-Siris syndrome 1	ARID1B	PS156200	"Mental retardation, autosomal dominant"	Respiratory system	Respiratory system (N=400)	Yes	NA
4545	612444	"Ciliary dyskinesia, primary, 9, with or without situs inversus"	DNAI2	PS244400	Primary ciliary dyskinesia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4546	253010	Mucopolysaccharidosis type IVB (Morquio)	GLB1	PS607014	Mucopolysaccharidoses	Respiratory system	Respiratory system (N=400)	Yes	NA
4547	117650	Cerebrocostomandibular syndrome	SNRPB			Respiratory system	Respiratory system (N=400)	Yes	NA
4548	219100	"Cutis laxa, autosomal recessive, type IA"	FBLN5	PS123700	Cutis laxa	Respiratory system	Respiratory system (N=400)	Yes	Yes
4549	154700	Marfan syndrome	FBN1			Respiratory system	Respiratory system (N=400)	Yes	Yes
4550	301044	"Developmental and epileptic encephalopathy 85, with or without midline brain defects"	SMC1A	PS308350	Developmental and epileptic encephalopathy	Respiratory system	Respiratory system (N=400)	No	No
4551	618547	Neurodevelopmental disorder with visual defects and brain anomalies	HK1			Respiratory system	Respiratory system (N=400)	Yes	NA
4552	616353	"Dyskeratosis congenita, autosomal recessive 6"	PARN	PS127550	Dyskeratosis congenita	Respiratory system	Respiratory system (N=400)	Yes	NA
4553	236700	McKusick-Kaufman syndrome	MKKS			Respiratory system	Respiratory system (N=400)	NA	NA
4554	187300	"Telangiectasia, hereditary hemorrhagic, type 1"	ENG	PS187300	"Telangiectasia, hereditary hemorrhagic"	Respiratory system	Respiratory system (N=400)	Yes	Yes
4555	615294	"Ciliary dyskinesia, primary, 21"	DRC1	PS244400	Primary ciliary dyskinesia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4556	309350	Melnick-Needles syndrome	FLNA			Respiratory system	Respiratory system (N=400)	NA	NA
4557	617402	"Cutis laxa, autosomal recessive, type IIC"	ATP6V1E1	PS123700	Cutis laxa	Respiratory system	Respiratory system (N=400)	Yes	Yes
4558	613990	"Dyskeratosis congenita, autosomal dominant 3"	TINF2	PS127550	Dyskeratosis congenita	Respiratory system	Respiratory system (N=400)	Yes	NA
4559	616037	"Ciliary dyskinesia, primary, 30"	ODAD3	PS244400	Primary ciliary dyskinesia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4560	253300	Spinal muscular atrophy-1	SMN1			Respiratory system	Respiratory system (N=400)	Yes	No
4561	615546	Van Maldergem syndrome 2	FAT4	PS601390	Van Maldergem syndrome	Respiratory system	Respiratory system (N=400)	Yes	NA
4562	616038	Neu-Laxova syndrome 2	PSAT1	PS256520	Neu-Laxova syndrome	Respiratory system	Respiratory system (N=400)	Yes	NA
4563	252900	Mucopolysaccharidosis type IIIA (Sanfilippo A)	SGSH	PS607014	Mucopolysaccharidoses	Respiratory system	Respiratory system (N=400)	Yes	NA
4564	269840	Immunodeficiency 48	ZAP70	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4565	604571	"Bare lymphocyte syndrome, type I, due to TAP2 deficiency"	TAP2			Respiratory system	Respiratory system (N=400)	Yes	NA
4566	604571	"Bare lymphocyte syndrome, type I"	TAP1			Respiratory system	Respiratory system (N=400)	Yes	NA
4567	604571	"Bare lymphocyte syndrome, type I"	TAPBP			Respiratory system	Respiratory system (N=400)	Yes	NA
4568	211400	"{Bronchiectasis with or without elevated sweat chloride 1, modifier of}"	CFTR	PS211400	Bronchiectasis	Respiratory system	Respiratory system (N=400)	Yes	Yes
4569	211400	Bronchiectasis with or without elevated sweat chloride 1	SCNN1B	PS211400	Bronchiectasis	Respiratory system	Respiratory system (N=400)	Yes	Yes
4570	610682	"Osteogenesis imperfecta, type VII"	CRTAP	PS166200	Osteogenesis imperfecta	Respiratory system	Respiratory system (N=400)	Yes	NA
4571	618674	"?Pulmonary fibrosis and/or bone marrow failure, telomere-related, 5"	ZCCHC8	PS614742	"Pulmonary fibrosis and/or bone marrow failure, telomere-related"	Respiratory system	Respiratory system (N=400)	Yes	Yes
4572	619003	"?Mitochondrial complex I deficiency, nuclear type 35"	NDUFB10	PS252010	"Mitochondrial complex I deficiency, nuclear type"	Respiratory system	Respiratory system (N=400)	Yes	NA
4573	614327	Tumor predisposition syndrome	BAP1			Respiratory system	Respiratory system (N=400)	Yes	NA
4574	218000	Agenesis of the corpus callosum with peripheral neuropathy	SLC12A6			Respiratory system	Respiratory system (N=400)	NA	NA
4575	233710	"Chronic granulomatous disease 2, autosomal recessive"	NCF2	PS306400	"Granulomatous disease, chronic"	Respiratory system	Respiratory system (N=400)	Yes	No
4576	617660	"Vertebral, cardiac, renal, and limb defects syndrome 1"	HAAO	PS617660	"Vertebral, cardiac, renal, and limb defects syndrome"	Respiratory system	Respiratory system (N=400)	Yes	NA
4577	615122	Lymphoproliferative syndrome 2	CD27	PS308240	Lymphoproliferative syndrome	Respiratory system	Respiratory system (N=400)	NA	NA
4578	275210	"Restrictive dermopathy, lethal"	ZMPSTE24			Respiratory system	Respiratory system (N=400)	Yes	NA
4579	275210	"Restrictive dermopathy, lethal"	LMNA			Respiratory system	Respiratory system (N=400)	Yes	NA
4580	617602	Congenital heart defects and skeletal malformations syndrome	ABL1			Respiratory system	Respiratory system (N=400)	Yes	NA
4581	618780	"Congenital heart defects, multiple types, 7"	FLT4			Respiratory system	Respiratory system (N=400)	No	No
4582	614433	Atrial septal defect 8	CITED2	PS108800	Atrial septal defect	Respiratory system	Respiratory system (N=400)	No	No
4583	614437	"Cutis laxa, autosomal recessive, type IB"	EFEMP2	PS123700	Cutis laxa	Respiratory system	Respiratory system (N=400)	Yes	Yes
4584	614963	"Obesity, morbid, due to leptin receptor deficiency"	LEPR			Respiratory system	Respiratory system (N=400)	NA	NA
4585	618773	?Lymphatic malformation 8	CALCRL	PS153100	Lymphatic malformation	Respiratory system	Respiratory system (N=400)	Yes	Yes
4586	618254	"Ciliary dyskinesia, primary, 39"	LRRC56	PS244400	Primary ciliary dyskinesia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4587	606217	"Atrioventricular septal defect, partial, with heterotaxy syndrome"	CRELD1	PS606215	Atrioventricular septal defect	Respiratory system	Respiratory system (N=400)	No	No
4588	606217	"{Atrioventricular septal defect, susceptibility to, 2}"	CRELD1	PS606215	Atrioventricular septal defect	Respiratory system	Respiratory system (N=400)	No	No
4589	618523	"Hyper-IgE recurrent infection syndrome 4, autosomal recessive"	IL6ST	PS147060	Hyper-IgE recurrent infection syndrome	Respiratory system	Respiratory system (N=400)	Yes	Yes
4590	618394	Immunodeficiency 60	BACH2	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4591	615758	?Immunodeficiency 22	LCK	PS300755	Immunodeficiency (Select Examples)	Respiratory system	Respiratory system (N=400)	Yes	Yes
4592	615190	"Dyskeratosis congenita, autosomal recessive 5"	RTEL1	PS127550	Dyskeratosis congenita	Respiratory system	Respiratory system (N=400)	Yes	NA
4593	615190	"Dyskeratosis congenita, autosomal dominant 4"	RTEL1	PS127550	Dyskeratosis congenita	Respiratory system	Respiratory system (N=400)	Yes	NA
4594	606690	Lymphangioleiomyomatosis	TSC1			Respiratory system	Respiratory system (N=400)	Yes	NA
4595	606690	"Lymphangioleiomyomatosis, somatic"	TSC2			Respiratory system	Respiratory system (N=400)	Yes	NA
4596	616414	"{Autoimmune interstitial lung, joint, and kidney disease}"	COPA			Respiratory system	Respiratory system (N=400)	Yes	Yes
4597	145410	"Opitz GBBB syndrome, type II"	SPECC1L	PS300000	Opitz GBBB syndrome	Respiratory system	Respiratory system (N=400)	Yes	NA
4598	618801	"Ciliary dyskinesia, primary, 45"	TTC12	PS244400	Primary ciliary dyskinesia	Respiratory system	Respiratory system (N=400)	Yes	Yes
4599	613177	"Cutis laxa, autosomal recessive, type IC"	LTBP4	PS123700	Cutis laxa	Respiratory system	Respiratory system (N=400)	Yes	NA
4600	608022	Diaphanospondylodysostosis	BMPER			Respiratory system	Respiratory system (N=400)	Yes	NA
4601	159950	Spinal muscular atrophy with progressive myoclonic epilepsy	ASAH1			Respiratory system	Respiratory system (N=400)	Yes	No
4602	252940	Mucopolysaccharidosis type IIID	GNS			Respiratory system	Respiratory system (N=400)	NA	NA
