ID,DISEASE_NAME,Gene symbol,PS accession,PS name,Tissue,Manifestation,Pathogenicity,Ref
145410,"Opitz Gbbb Syndrome, Autosomal Dominant",SPECC1L,PS300000,Opitz GBBB syndrome,Kidney,2,1,1777
311200,Orofaciodigital Syndrome I,OFD1,PS311200,Orofaciodigital syndrome,Kidney,2,1,1778
174300,Orofaciodigital Syndrome V,DDX59,PS311200,Orofaciodigital syndrome,Kidney,0,0,1779
617127,Orofaciodigital Syndrome Xv,KIAA0753,PS311200,Orofaciodigital syndrome,Kidney,0,0,1780
617926,Orofaciodigital Syndrome Xvii,INTU,PS311200,Orofaciodigital syndrome,Kidney,0,0,1781
258900,Orotic Aciduria,UMPS,,,Kidney,0,0,1782
618182,Orthostatic Hypotension 2,CYB561,PS223360,Orthostatic hypotension,Kidney,2,1,1783
184260,Osteochondrodysplasia,TRIP11,,,Kidney,1,1,1784
616897,"Osteochondrodysplasia, Complex Lethal, Symoens-barnes-gistelinck Type",TAPT1,,,Kidney,2,1,1785
610682,"Osteogenesis Imperfecta, Type Vii",CRTAP,PS166200,Osteogenesis imperfecta,Kidney,2,1,1786
613848,"Osteogenesis Imperfecta, Type X",SERPINH1,PS166200,Osteogenesis imperfecta,Kidney,2,1,1787
166300,"Osteolysis, Hereditary, Of Carpal Bones With Nephropathy",MAFB,,,Kidney,2,1,1788
300373,Osteopathia Striata With Cranial Sclerosis,AMER1,,,Kidney,0,0,1789
259730,"Osteopetrosis, Autosomal Recessive 3",CA2,PS259700,"Osteopetrosis, autosomal recessive",Kidney,2,2,1790
259720,"Osteopetrosis, Autosomal Recessive 5",OSTM1,PS259700,"Osteopetrosis, autosomal recessive",Kidney,0,0,1791
304120,"Otopalatodigital Syndrome, Type Ii",FLNA,,,Kidney,2,1,1792
616833,Paget Disease Of Bone 6,ZNF687,PS167250,Paget disease of bone,Kidney,2,1,1793
146510,Pallister-hall Syndrome 1,GLI3,,,Kidney,0,0,1794
601803,Pallister-killian Syndrome,PKS,,,Kidney,0,0,1795
120330,Papillorenal Syndrome,PAX2,,,Kidney,2,2,1796
115310,Paragangliomas 4,SDHB,PS168000,Paragangliomas,Kidney,2,1,1797
557000,Pearson Marrow-pancreas Syndrome,,,,Kidney,0,0,1798
169545,Pelvic Lipomatosis With Crossed Renal Ectopia,,,,Kidney,0,0,1799
260660,Pelviscapular Dysplasia,TBX15,,,Kidney,0,0,1800
267000,Perlman Syndrome,DIS3L2,,,Kidney,0,0,1801
617370,Peroxisome Biogenesis Disorder 10b,PEX3,PS214100,Peroxisome biogenesis disorder,Kidney,2,1,1802
614883,Peroxisome Biogenesis Disorder 11a (zellweger),PEX13,PS214100,Peroxisome biogenesis disorder,Kidney,2,1,1803
614886,Peroxisome Biogenesis Disorder 12a (zellweger),PEX19,PS214100,Peroxisome biogenesis disorder,Kidney,2,1,1804
601539,Peroxisome Biogenesis Disorder 1b,PEX1,PS214100,Peroxisome biogenesis disorder,Kidney,2,1,1805
214110,Peroxisome Biogenesis Disorder 2a (zellweger),PEX5,PS214100,Peroxisome biogenesis disorder,Kidney,2,1,1806
614859,Peroxisome Biogenesis Disorder 3a (zellweger),PEX12,PS214100,Peroxisome biogenesis disorder,Kidney,2,1,1807
614862,Peroxisome Biogenesis Disorder 4a (zellweger),PEX6,PS214100,Peroxisome biogenesis disorder,Kidney,0,0,1808
614866,Peroxisome Biogenesis Disorder 5a (zellweger),PEX2,PS214100,Peroxisome biogenesis disorder,Kidney,0,0,1809
614870,Peroxisome Biogenesis Disorder 6a (zellweger),PEX10,PS214100,Peroxisome biogenesis disorder,Kidney,0,0,1810
261540,Peters-plus Syndrome,B3GLCT,,,Kidney,0,0,1811
606232,Phelan-mcdermid Syndrome,SHANK3,,,Kidney,1,1,1812
171300,Pheochromocytoma,KIF1B,,,Kidney,0,0,1813
171300,Pheochromocytoma,SDHB,,,Kidney,0,0,1814
171300,Pheochromocytoma,TMEM127,,,Kidney,0,0,1815
171300,Pheochromocytoma,VHL,,,Kidney,0,0,1816
171300,Pheochromocytoma,GDNF,,,Kidney,0,0,1817
171300,Pheochromocytoma,RET,,,Kidney,0,0,1818
171300,Pheochromocytoma,SDHD,,,Kidney,0,0,1819
171300,Pheochromocytoma,MAX,,,Kidney,0,0,1820
261650,"Phosphoenolpyruvate Carboxykinase 2, Mitochondrial",PCK2,,,Kidney,0,0,1821
261680,"Phosphoenolpyruvate Carboxykinase Deficiency, Cytosolic",PCK1,,,Kidney,1,1,1822
300653,Phosphoglycerate Kinase 1 Deficiency,PGK1,,,Kidney,2,0,1823
261670,"Phosphoglycerate Mutase, Muscle, Deficiency Of",PGAM2,,,Kidney,2,0,1824
300661,Phosphoribosylpyrophosphate Synthetase Superactivity,PRPS1,,,Kidney,2,0,1825
172500,"Photomyoclonus, Diabetes Mellitus, Deafness, Nephropathy, And Cerebral",,,,Kidney,0,0,1826
609049,Pierson Syndrome,LAMB2,,,Kidney,2,2,1827
219090,"Pituitary Adenoma, Acth-secreting",USP8,PS102200,Pituitary adenoma,Kidney,0,0,1828
217090,"Plasminogen Deficiency, Type Iligneous Conjunctivitis, Included",PLG,,,Kidney,0,0,1829
613095,Polycystic Kidney Disease 2,PKD2,PS173900,Polycystic kidney disease,Kidney,2,2,1830
600666,Polycystic Kidney Disease 3,GANAB,PS173900,Polycystic kidney disease,Kidney,2,2,1831
617610,Polycystic Kidney Disease 5,DZIP1L,PS173900,Polycystic kidney disease,Kidney,2,2,1832
618061,Polycystic Kidney Disease 6 With Or Without Polycystic Liver Disease,DNAJB11,PS173900,Polycystic kidney disease,Kidney,2,2,1833
263200,"Polycystic Kidney Disease, Autosomal Recessive",PKHD1,PS173900,Polycystic kidney disease,Kidney,2,2,1834
600273,"Polycystic Kidney Disease, Infantile Severe, With Tuberous Sclerosis",PKDTS,,,Kidney,0,0,1835
263100,"Polycystic Kidney, Cataract, And Congenital Blindness",,,,Kidney,0,0,1836
173900,Polycystic Kidneys,PKD1,PS173900,Polycystic kidney disease,Kidney,2,2,1837
174050,Polycystic Liver Disease,PRKCSH,PS174050,Polycystic liver disease,Kidney,2,1,1838
617874,Polycystic Liver Disease 3 With Or Without Kidney Cysts,ALG8,PS174050,Polycystic liver disease,Kidney,0,0,1839
617875,Polycystic Liver Disease 4 With Or Without Kidney Cysts,LRP5,PS174050,Polycystic liver disease,Kidney,2,1,1840
611087,"Polyhydramnios, Megalencephaly, And Symptomatic Epilepsy",STRADA,,,Kidney,0,0,1841
263630,Polysyndactyly With Cardiac Malformation,,,,Kidney,0,0,1842
263750,Postaxial Acrofacial Dysostosis,DHODH,,,Kidney,0,0,1843
610883,Potocki-lupski Syndrome,PTLS,,,Kidney,0,0,1844
615474,"Primary Aldosteronism, Seizures, And Neurologic Abnormalities",CACNA1D,,,Kidney,0,0,1845
308990,"Proteinuria, Low Molecular Weight, With Hypercalciuria And Nephrocalcinosis",CLCN5,,,Kidney,2,2,1846
264140,"Prune Belly Syndrome With Pulmonic Stenosis, Mental Retardation, Anddeafness",,,,Kidney,0,0,1847
251290,Pseudo-torch Syndrome,OCLN,PS251290,Pseudo-TORCH syndrome,Kidney,2,1,1848
618886,Pseudo-torch Syndrome 3,STAT2,PS251290,Pseudo-TORCH syndrome,Kidney,2,1,1849
264480,Pseudotrisomy 13 Syndrome,,,,Kidney,0,0,1850
264800,Pseudoxanthoma Elasticum,ABCC6,,,Kidney,0,0,1851
264800,Pseudoxanthoma Elasticum,XYLT1,,,Kidney,0,0,1852
264800,Pseudoxanthoma Elasticum,XYLT2,,,Kidney,2,1,1853
178610,"Pulmonary Nodular Lymphoid Hyperplasia, Familial",,,,Kidney,0,0,1854
266150,Pyruvate Carboxylase Deficiency,PC,,,Kidney,2,2,1855
179280,Radial-renal Syndrome,,,,Kidney,0,0,1856
259775,Raine Syndrome,FAM20C,,,Kidney,2,1,1857
179613,Recombinant Chromosome 8 Syndrome,,,,Kidney,0,0,1858
266500,Refsum Disease,PHYH,,,Kidney,0,0,1859
266810,Renal And Mullerian Duct Hypoplasia,,,,Kidney,0,0,1860
144700,"Renal Cell Carcinoma, Nonpapillary",OGG1,,,Kidney,2,2,1861
144700,"Renal Cell Carcinoma, Nonpapillary",VHL,,,Kidney,2,2,1862
144700,"Renal Cell Carcinoma, Nonpapillary",RNF139,,,Kidney,2,2,1863
144700,"Renal Cell Carcinoma, Nonpapillary",HNF1A,,,Kidney,2,2,1864
144700,"Renal Cell Carcinoma, Nonpapillary",FLCN,,,Kidney,2,2,1865
144700,"Renal Cell Carcinoma, Nonpapillary",HNF1B,,,Kidney,2,2,1866
605074,"Renal Cell Carcinoma, Papillary, 1, Familial And Somatic",PRCC,,,Kidney,2,2,1867
605074,"Renal Cell Carcinoma, Papillary, 1, Familial And Somatic",MET,,,Kidney,0,0,1868
300854,"Renal Cell Carcinoma, Xp11-associated",TFE3,,,Kidney,2,2,1869
137920,Renal Cysts And Diabetes Syndrome,HNF1B,PS162000,Tubulointerstitial kidney disease,Kidney,2,2,1870
601331,"Renal Dysplasia, Cystic, Susceptibility To",BICC1,,,Kidney,2,1,1871
266910,Renal Dysplasia-limb Defects Syndrome,,,,Kidney,0,0,1872
161900,"Renal Failure, Progressive, With Hypertension",RFH1,,,Kidney,0,0,1873
233100,Renal Glucosuria,SLC5A2,,,Kidney,2,2,1874
191830,Renal Hypodysplasia/aplasia 1,ITGA8,PS191830,Renal hypodysplasia/aplasia,Kidney,2,2,1875
617805,Renal Hypodysplasia/aplasia 3,GREB1L,PS191830,Renal hypodysplasia/aplasia,Kidney,2,2,1876
267200,Renal Tubular Acidosis Iii,,,,Kidney,0,0,1877
179800,"Renal Tubular Acidosis, Distal, Autosomal Dominant",SLC4A1,PS179800,Distal renal tubular acidosis,Kidney,0,0,1878
611590,"Renal Tubular Acidosis, Distal, With Hemolytic Anemia",SLC4A1,PS179800,Distal renal tubular acidosis,Kidney,0,0,1879
611555,"Renal Tubular Acidosis, Distal, With Nephrocalcinosis, Short Stature, Mental Retardation, And Distinctive Facies",,,,Kidney,0,0,1880
267300,"Renal Tubular Acidosis, Distal, With Progressive Nerve Deafness",ATP6V1B1,PS179800,Distal renal tubular acidosis,Kidney,2,2,1881
179830,"Renal Tubular Acidosis, Proximal",,,,Kidney,0,0,1882
604278,"Renal Tubular Acidosis, Proximal, With Ocular Abnormalities And Mentalretardation",SLC4A4,,,Kidney,2,2,1883
267430,Renal Tubular Dysgenesis,REN,,,Kidney,2,2,1884
267430,Renal Tubular Dysgenesis,AGT,,,Kidney,2,2,1885
267430,Renal Tubular Dysgenesis,AGTR1,,,Kidney,2,2,1886
267430,Renal Tubular Dysgenesis,ACE,,,Kidney,2,2,1887
560000,"Renal Tubulopathy, Diabetes Mellitus, And Cerebellar Ataxia",,,,Kidney,0,0,1888
267400,"Renal, Genital, And Middle Ear Anomalies",,,,Kidney,0,0,1889
208540,Renal-hepatic-pancreatic Dysplasia,NPHP3,PS208540,Renal-hepatic-pancreatic dysplasia,Kidney,0,0,1890
615415,Renal-hepatic-pancreatic Dysplasia 2,NEK8,PS208540,Renal-hepatic-pancreatic dysplasia,Kidney,0,0,1891
309500,Renpenning Syndrome,PQBP1,PS309510,"Mental retardation, X-linked syndromic",Kidney,2,1,1892
180080,Retinal Venous Beading,,,,Kidney,0,0,1893
613861,Retinitis Pigmentosa 59,DHDDS,PS212065,"Congenital disorders of glycosylation, type I",Kidney,1,1,1894
613861,Retinitis Pigmentosa 59,DHDDS,PS268000,Retinitis pigmentosa,Kidney,1,1,1895
250410,Retinitis Pigmentosa With Or Without Skeletal Anomalies,CWC27,,,Kidney,1,1,1896
268200,"Rhabdomyolysis, Acute Recurrent",LPIN1,,,Kidney,2,0,1897
180295,"Rhabdomyosarcoma, Embryonal, 2",DICER1,,,Kidney,0,0,1898
618821,Rhizomelic Limb Shortening With Dysmorphic Features,PKDCC,,,Kidney,2,1,1899
602152,Rhyns Syndrome,TMEM67,,,Kidney,0,0,1900
268300,Roberts Syndrome,ESCO2,,,Kidney,0,0,1901
180700,"Robinow Syndrome, Autosomal Dominant",WNT5A,PS268310,Robinow syndrome,Kidney,2,1,1902
268310,"Robinow Syndrome, Autosomal Recessive",ROR2,PS268310,Robinow syndrome,Kidney,0,0,1903
613328,Roifman-chitayat Syndrome,RCHTS,,,Kidney,0,0,1904
180849,Rubinstein-taybi Syndrome 1,CREBBP,PS180849,Rubinstein-Taybi syndrome,Kidney,1,1,1905
181180,Say Syndrome,,,,Kidney,0,0,1906
181270,Scalp-ear-nipple Syndrome,KCTD1,,,Kidney,2,1,1907
163200,Schimmelpenning-feuerstein-mims Syndrome,NRAS,,,Kidney,0,0,1908
163200,Schimmelpenning-feuerstein-mims Syndrome,HRAS,,,Kidney,0,0,1909
163200,Schimmelpenning-feuerstein-mims Syndrome,KRAS,,,Kidney,0,0,1910
269150,Schinzel-giedion Midface-retraction Syndrome,SETBP1,,,Kidney,2,1,1911
181510,Schizophrenia 1,,,,Kidney,0,0,1912
606744,Seckel Syndrome 2,RBBP8,PS210600,Seckel syndrome,Kidney,1,1,1913
615807,Seckel Syndrome 8,DNA2,PS210600,Seckel syndrome,Kidney,0,0,1914
612780,"Seizures, Sensorineural Deafness, Ataxia, Mental Retardation, And",KCNJ10,,,Kidney,2,2,1915
266900,Senior-loken Syndrome 1,NPHP1,PS266900,Senior-Loken syndrome,Kidney,2,2,1916
606995,Senior-loken Syndrome 3,SLSN3,PS266900,Senior-Loken syndrome,Kidney,0,0,1917
606996,Senior-loken Syndrome 4,NPHP4,PS266900,Senior-Loken syndrome,Kidney,2,2,1918
609254,Senior-loken Syndrome 5,IQCB1,PS266900,Senior-Loken syndrome,Kidney,2,2,1919
610189,Senior-loken Syndrome 6,CEP290,PS266900,Senior-Loken syndrome,Kidney,2,2,1920
613615,Senior-loken Syndrome 7,SDCCAG8,PS266900,Senior-Loken syndrome,Kidney,2,2,1921
616307,Senior-loken Syndrome 8,WDR19,PS266900,Senior-Loken syndrome,Kidney,2,2,1922
616629,Senior-loken Syndrome 9,TRAF3IP1,PS266900,Senior-Loken syndrome,Kidney,2,2,1923
102700,"Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-negative,b Cell-negative, Nk Cell-negative, Due To Adenosine Deaminase Deficiency",ADA,,,Kidney,2,1,1924
601350,"Short Stature Syndrome, Brussels Type",,,,Kidney,0,0,1925
616541,"Short Stature, Microcephaly, And Endocrine Dysfunction",XRCC4,,,Kidney,2,1,1926
208500,Short-rib Thoracic Dysplasia 1 With Or Without Polydactyly,SRTD1,PS208500,Short-rib thoracic dysplasia,Kidney,0,0,1927
615630,Short-rib Thoracic Dysplasia 10 With Or Without Polydactyly,IFT172,PS208500,Short-rib thoracic dysplasia,Kidney,2,1,1928
615633,Short-rib Thoracic Dysplasia 11 With Or Without Polydactyly,DYNC2I2,PS208500,Short-rib thoracic dysplasia,Kidney,2,1,1929
269860,Short-rib Thoracic Dysplasia 12,,PS208500,Short-rib thoracic dysplasia,Kidney,0,0,1930
616300,Short-rib Thoracic Dysplasia 13 With Or Without Polydactyly,CEP120,PS208500,Short-rib thoracic dysplasia,Kidney,2,1,1931
617088,Short-rib Thoracic Dysplasia 15 With Polydactyly,DYNC2LI1,PS208500,Short-rib thoracic dysplasia,Kidney,2,1,1932
617866,Short-rib Thoracic Dysplasia 18 With Polydactyly,IFT43,PS208500,Short-rib thoracic dysplasia,Kidney,0,0,1933
613091,Short-rib Thoracic Dysplasia 3 With Or Without Polydactyly,DYNC2H1,PS208500,Short-rib thoracic dysplasia,Kidney,2,1,1934
263520,Short-rib Thoracic Dysplasia 6 With Or Without Polydactyly,NEK1,PS208500,Short-rib thoracic dysplasia,Kidney,2,1,1935
614091,Short-rib Thoracic Dysplasia 7 With Or Without Polydactyly,WDR35,PS208500,Short-rib thoracic dysplasia,Kidney,2,1,1936
266920,Short-rib Thoracic Dysplasia 9 With Or Without Polydactyly,IFT140,PS208500,Short-rib thoracic dysplasia,Kidney,2,2,1937
260400,Shwachman-diamond Syndrome,SBDS,PS260400,Schwachman-Diamond syndrome,Kidney,2,1,1938
603903,Sickle Cell Anemia,HBB,,,Kidney,0,0,1939
616084,"Sideroblastic Anemia With B-cell Immunodeficiency, Periodic Fevers, And Developmental Delay",TRNT1,,,Kidney,1,1,1940
617159,Sifrim-hitz-weiss Syndrome,CHD4,,,Kidney,2,1,1941
180860,Silver-russell Syndrome,ICR1,PS180860,Silver-Russell syndrome,Kidney,0,0,1942
312870,"Simpson-golabi-behmel Syndrome, Type 1",GPC3,,,Kidney,2,1,1943
300209,"Simpson-golabi-behmel Syndrome, Type 2",OFD1,,,Kidney,0,0,1944
270150,Sjogren Syndrome,,,,Kidney,0,0,1945
270400,Smith-lemli-opitz Syndrome,DHCR7,,,Kidney,0,0,1946
182290,"Smith-magenis Syndrome Smith-magenis Chromosome Region, Included",RAI1,,,Kidney,2,1,1947
117550,Sotos Syndrome,NSD1,PS117550,Sotos syndrome,Kidney,2,1,1948
182690,"Spastic Paraplegia, Sensorineural Deafness, Mental Retardation, And",,,,Kidney,0,0,1949
183802,"Split-hand With Obstructive Uropathy, Spina Bifida, And Diaphragmaticdefects",,,,Kidney,0,0,1950
246560,Split-hand/foot Malformation 3,SHFM3,PS183600,Split-hand/foot malformation,Kidney,0,0,1951
272460,Spondylocarpotarsal Synostosis Syndrome,FLNB,,,Kidney,0,0,1952
271520,Spondylocostal Dysostosis With Anal Atresia And Urogenital Anomalies,,,,Kidney,0,0,1953
607944,Spondyloenchondrodysplasia With Immune Dysregulation,ACP5,PS184255,Spondylometaphyseal dysplasia,Kidney,0,0,1954
184705,Steinfeld Syndrome,,,,Kidney,0,0,1955
243605,Stromme Syndrome,CENPF,,,Kidney,0,0,1956
617478,Structural Heart Defects And Renal Anomalies Syndrome,TMEM260,,,Kidney,0,0,1957
222900,"Sucrase-isomaltase Deficiency, Congenital",SI,,,Kidney,0,0,1958
618950,Suleiman-el-hattab Syndrome,TASP1,,,Kidney,0,0,1959
152700,Systemic Lupus Erythematosus,PTPN22,,,Kidney,2,0,1960
152700,Systemic Lupus Erythematosus,FCGR2A,,,Kidney,2,0,1961
152700,Systemic Lupus Erythematosus,FCGR2B,,,Kidney,2,0,1962
152700,Systemic Lupus Erythematosus,CTLA4,,,Kidney,2,0,1963
152700,Systemic Lupus Erythematosus,TREX1,,,Kidney,2,0,1964
152700,Systemic Lupus Erythematosus,DNASE1,,,Kidney,2,0,1965
614420,Systemic Lupus Erythematosus 16,DNASE1L3,,,Kidney,2,0,1966
609939,"Systemic Lupus Erythematosus, Susceptibility To, 6",SLEB6,,,Kidney,0,0,1967
616737,Takenouchi-kosaki Syndrome,CDC42,,,Kidney,0,0,1968
311900,Tarp Syndrome,RBM10,,,Kidney,2,1,1969
272950,Teebi-shaltout Syndrome,,,,Kidney,0,0,1970
273120,"Teratoma, Pineal",,,,Kidney,0,0,1971
273395,"Tetra-amelia, Autosomal Recessive",WNT3,,,Kidney,0,0,1972
617107,Thauvin-robinet-faivre Syndrome,FIBP,,,Kidney,2,1,1973
313850,Thoracoabdominal Syndrome,THAS,,,Kidney,0,0,1974
314000,Thrombocytopenia With Elevated Serum Iga And Renal Disease,,,,Kidney,0,0,1975
274000,Thrombocytopenia-absent Radius Syndrome,RBM8A,,,Kidney,2,1,1976
274150,"Thrombotic Thrombocytopenic Purpura, Congenital",ADAMTS13,,,Kidney,0,0,1977
274210,Thymic Aplasia With Fetal Death,,,,Kidney,0,0,1978
274265,Thymic-renal-anal-lung Dysplasia,,,,Kidney,0,0,1979
274240,Thyrocerebroretinal Syndrome,,,,Kidney,0,0,1980
300707,"Toe Syndactyly, Telecanthus, And Anogenital And Renal Malformations",CCNQ,,,Kidney,0,0,1981
314300,"Torticollis, Keloids, Cryptorchidism, And Renal Dysplasia",TKCR,,,Kidney,0,0,1982
107480,Townes-brocks Syndrome,SALL1,PS107480,Townes-Brocks syndrome,Kidney,2,1,1983
617466,Townes-brocks Syndrome 2,DACT1,PS107480,Townes-Brocks syndrome,Kidney,2,1,1984
222470,Trichohepatoenteric Syndrome 1,TTC37,PS222470,Trichohepatoenteric syndrome,Kidney,0,0,1985
191100,Tuberous Sclerosis-1,TSC1,PS191100,Tuberous sclerosis,Kidney,2,2,1986
613254,Tuberous Sclerosis-2,IFNG,PS191100,Tuberous sclerosis,Kidney,2,1,1987
613254,Tuberous Sclerosis-2,TSC2,PS191100,Tuberous sclerosis,Kidney,2,1,1988
607665,Tubulointerstitial Nephritis With Uveitis,,,,Kidney,0,0,1989
614327,Tumor Predisposition Syndrome,BAP1,,,Kidney,2,1,1990
211900,"Tumoral Calcinosis, Hyperphosphatemic, Familial",GALNT3,,,Kidney,2,2,1991
617993,"Tumoral Calcinosis, Hyperphosphatemic, Familial, 2",FGF23,,,Kidney,0,0,1992
276700,"Tyrosinemia, Type I",FAH,PS276700,Tyrosinemia,Kidney,2,0,1993
191650,Ureterocele,,,,Kidney,0,0,1994
236730,Urofacial Syndrome,HPSE2,PS236730,Urofacial syndrome,Kidney,0,0,1995
615112,Urofacial Syndrome 2,LRIG2,PS236730,Urofacial syndrome,Kidney,0,0,1996
191700,"Urolithiasis, Uric Acid, Autosomal Dominant",,,,Kidney,0,0,1997
192050,Uterus Bicornis Bicollis With Partial Vaginal Septum And Unilateralhematocolpos With Ipsilateral Renal Agenesis,,,,Kidney,0,0,1998
276950,Vacterl Association With Hydrocephalus,,,,Kidney,0,0,1999
314390,"Vacterl Association With Hydrocephalus, X-linked",ZIC3,,,Kidney,0,0,2000
601390,Van Maldergem Syndrome 1,DCHS1,PS601390,Van Maldergem syndrome,Kidney,2,1,2001
615546,Van Maldergem Syndrome 2,FAT4,PS601390,Van Maldergem syndrome,Kidney,2,1,2002
277170,Varadi-papp Syndrome,CPLANE1,PS311200,Orofaciodigital syndrome,Kidney,0,0,2003
615688,"Vasculitis, Autoinflammation, Immunodeficiency, And Hematologic Defects Syndrome",ADA2,,,Kidney,0,0,2004
192315,"Vasculopathy, Retinal, With Cerebral Leukodystrophy",TREX1,,,Kidney,2,1,2005
192350,"Vater Associationvacterl Association, Included",,,,Kidney,0,0,2006
608406,"Vater-like Defects With Pulmonary Hypertension, Laryngeal Webs, Andgrowth Deficiency",,,,Kidney,0,0,2007
219730,Ventriculomegaly With Cystic Kidney Disease,CRB2,,,Kidney,0,0,2008
602200,Ventriculomegaly With Defects Of The Radius And Kidney,,,,Kidney,0,0,2009
615583,Verheij Syndrome,PUF60,,,Kidney,2,1,2010
617660,"Vertebral, Cardiac, Renal, And Limb Defects Syndrome 1",HAAO,PS617660,"Vertebral, cardiac, renal, and limb defects syndrome",Kidney,2,1,2011
617661,"Vertebral, Cardiac, Renal, And Limb Defects Syndrome 2",KYNU,PS617660,"Vertebral, cardiac, renal, and limb defects syndrome",Kidney,2,1,2012
618845,"Vertebral, Cardiac, Renal, And Limb Defects Syndrome 3",NADSYN1,PS617660,"Vertebral, cardiac, renal, and limb defects syndrome",Kidney,2,1,2013
610878,Vesicoureteral Reflux 2,ROBO2,PS193000,Vesicoureteral reflux,Kidney,0,0,2014
613674,Vesicoureteral Reflux 3,SOX17,PS193000,Vesicoureteral reflux,Kidney,2,0,2015
615963,Vesicoureteral Reflux 8,TNXB,PS193000,Vesicoureteral reflux,Kidney,0,0,2016
155310,Visceral Myopathy,ACTG2,,,Kidney,0,0,2017
193300,Von Hippel-lindau Syndrome,VHL,,,Kidney,2,2,2018
193300,Von Hippel-lindau Syndrome,CCND1,,,Kidney,2,2,2019
615926,Webb-dattani Syndrome,ARNT2,,,Kidney,2,1,2020
602418,Weyers Ulnar Ray/oligodactyly Syndrome,,,,Kidney,0,0,2021
609757,Williams-beuren Region Duplication Syndrome,DUP7q11.23,,,Kidney,0,0,2022
194050,Williams-beuren Syndrome,WBS,,,Kidney,0,0,2023
194070,Wilms Tumor 1,WT1,PS194070,Wilms tumor,Kidney,2,2,2024
194070,Wilms Tumor 1,BRCA2,PS194070,Wilms tumor,Kidney,2,2,2025
194070,Wilms Tumor 1,GPC3,PS194070,Wilms tumor,Kidney,2,2,2026
194090,Wilms Tumor 3,WT3,PS194070,Wilms tumor,Kidney,0,0,2027
601363,Wilms Tumor 4,WT4,PS194070,Wilms tumor,Kidney,0,0,2028
601583,Wilms Tumor 5,POU6F2,PS194070,Wilms tumor,Kidney,0,0,2029
616806,Wilms Tumor 6,REST,PS194070,Wilms tumor,Kidney,2,2,2030
194072,"Wilms Tumor, Aniridia, Genitourinary Anomalies, And Mental Retardation Syndrome Chromosome 11p13 Deletion Syndrome",DEL11p13,,,Kidney,0,0,2031
277900,Wilson Disease,ATP7B,,,Kidney,0,0,2032
301000,Wiskott-aldrich Syndrome,WAS,PS300755,Immunodeficiency (Select Examples),Kidney,2,0,2033
600903,"Wiskott-aldrich Syndrome, Autosomal Dominant Form",,,,Kidney,0,0,2034
222300,Wolfram Syndrome 1,WFS1,,,Kidney,2,1,2035
598500,"Wolfram Syndrome, Mitochondrial Form",,,,Kidney,0,0,2036
278300,"Xanthinuria, Type I",XDH,PS278300,Xanthinuria,Kidney,2,1,2037
603592,"Xanthinuria, Type Ii",MOCOS,PS278300,Xanthinuria,Kidney,0,0,2038
610965,Xfe Progeroid Syndrome,ERCC4,,,Kidney,0,0,2039
617321,Yao Syndrome,NOD2,,,Kidney,0,0,2040
214100,Zellweger Syndrome,PEX1,PS214100,Peroxisome biogenesis disorder,Kidney,2,2,2041
135500,Zimmermann-laband Syndrome 1,KCNH1,PS135500,Zimmermann-Laband syndrome,Kidney,0,0,2042
617140,Zttk Syndrome,SON,,,Kidney,2,1,2043
280000,Zunich Neuroectodermal Syndrome,PIGL,,,Kidney,0,0,2044
