"Disease_ID","Disease_name","Gene_symbol","Phenotypic_series_ID","Phenotypic_series_name","Tissue","Clinical_manifestation","Pathogenesis"
"607932","Microphthalmia, syndromic 6","BMP4","PS309800","Microphthalmia, syndromic","Kidney","Yes","NA"
"231680","Glutaric acidemia IIC","ETFDH","","","Kidney","Yes","NA"
"231680","Glutaric acidemia IIA","ETFA","","","Kidney","Yes","NA"
"231680","Glutaric acidemia IIB","ETFB","","","Kidney","Yes","NA"
"611560","Joubert syndrome 7","RPGRIP1L","PS213300","Joubert syndrome","Kidney","Yes","NA"
"260000","Hyperoxaluria, primary, type II","GRHPR","PS259900","Hyperoxaluria, primary","Kidney","Yes","No"
"266920","Short-rib thoracic dysplasia 9 with or without polydactyly","IFT140","PS208500","Short-rib thoracic dysplasia","Kidney","Yes","Yes"
"309800","Microphthalmia, syndromic 1","NAA10","PS309800","Microphthalmia, syndromic","Kidney","Yes","NA"
"613735","Brain malformations with or without urinary tract defects","NFIA","","","Kidney","NA","NA"
"101200","Apert syndrome","FGFR2","","","Kidney","Yes","NA"
"613730","Hemorrhagic destruction of the brain, subependymal calcification, and cataracts","JAM3","","","Kidney","NA","NA"
"251300","Galloway-Mowat syndrome 1","WDR73","PS251300","Galloway-Mowat syndrome","Kidney","Yes","Yes"
"618659","Neurodevelopmental disorder with dysmorphic facies and distal skeletal anomalies","ZMIZ1","","","Kidney","Yes","NA"
"219900","Cystinosis, late-onset juvenile or adolescent nephropathic","CTNS","","","Kidney","Yes","NA"
"304120","Otopalatodigital syndrome, type II","FLNA","","","Kidney","Yes","NA"
"618419","Gonadal dysgenesis, dysmorphic facies, retinal dystrophy, and myopathy","PPP2R3C","","","Kidney","NA","NA"
"618653","Intellectual developmental disorder with impaired language and dysmorphic facies","DDX6","","","Kidney","Yes","No"
"617260","Global developmental delay, absent or hypoplastic corpus callosum, and dysmorphic facies","ZNF148","","","Kidney","Yes","NA"
"608629","Joubert syndrome 3","AHI1","PS213300","Joubert syndrome","Kidney","Yes","Yes"
"615244","Nephrotic syndrome, type 8","ARHGDIA","PS256300","Nephrotic syndrome","Kidney","Yes","Yes"
"269920","Sialic acid storage disorder, infantile","SLC17A5","","","Kidney","Yes","Yes"
"105120","Amyloidosis, Finnish type","GSN","","","Kidney","Yes","NA"
"171300","Pheochromocytoma","KIF1B","","","Kidney","No","No"
"171300","Pheochromocytoma","SDHB","","","Kidney","No","No"
"171300","{Pheochromocytoma, susceptibility to}","TMEM127","","","Kidney","No","No"
"171300","Pheochromocytoma","VHL","","","Kidney","No","No"
"171300","{Pheochromocytoma, modifier of}","GDNF","","","Kidney","No","No"
"171300","Pheochromocytoma","RET","","","Kidney","No","No"
"171300","Pheochromocytoma","SDHD","","","Kidney","No","No"
"171300","{Pheochromocytoma, susceptibility to}","MAX","","","Kidney","No","No"
"300209","Simpson-Golabi-Behmel syndrome, type 2","OFD1","","","Kidney","No","No"
"609583","Joubert syndrome 4","NPHP1","PS213300","Joubert syndrome","Kidney","Yes","Yes"
"613885","?Meckel syndrome 8","TCTN2","PS249000","Meckel syndrome","Kidney","Yes","Yes"
"617466","?Townes-Brocks syndrome 2","DACT1","PS107480","Townes-Brocks syndrome","Kidney","Yes","NA"
"300868","Multiple congenital anomalies-hypotonia-seizures syndrome 2","PIGA","PS308350","Developmental and epileptic encephalopathy","Kidney","NA","NA"
"300868","Multiple congenital anomalies-hypotonia-seizures syndrome 2","PIGA","PS614080","Multiple congenital anomalies-hypotonia-seizures syndrome","Kidney","NA","NA"
"617783","Nephrotic syndrome, type 16","KANK2","PS256300","Nephrotic syndrome","Kidney","Yes","Yes"
"617784","?Fanconi anemia, complementation group W","RFWD3","PS227650","Fanconi anemia","Kidney","Yes","NA"
"194070","Wilms tumor, type 1","WT1","PS194070","Wilms tumor","Kidney","Yes","Yes"
"194070","Wilms tumor","BRCA2","PS194070","Wilms tumor","Kidney","Yes","Yes"
"194070","Wilms tumor, somatic","GPC3","PS194070","Wilms tumor","Kidney","Yes","Yes"
"618005","Congenital disorder of glycosylation with defective fucosylation 1","FUT8","PS618005","Congenital disorder of glycosylation with defective fucosylation","Kidney","NA","NA"
"204690","Amelogenesis imperfecta, type IG (enamel-renal syndrome)","FAM20A","PS104500","Amelogenesis imperfecta","Kidney","Yes","Yes"
"614455","Charcot-Marie-Tooth disease, dominant intermediate E","INF2","PS118220","Charcot-Marie-Tooth disease","Kidney","Yes","NA"
"617159","Sifrim-Hitz-Weiss syndrome","CHD4","","","Kidney","Yes","NA"
"617805","Renal hypodysplasia/aplasia 3","GREB1L","PS191830","Renal hypodysplasia/aplasia","Kidney","Yes","Yes"
"232240","Glycogen storage disease Ic","SLC37A4","","","Kidney","Yes","Yes"
"212780","Cenani-Lenz syndactyly syndrome","LRP4","","","Kidney","Yes","NA"
"154400","Acrofacial dysostosis 1, Nager type","SF3B4","","","Kidney","Yes","NA"
"614862","Peroxisome biogenesis disorder 4A (Zellweger)","PEX6","PS214100","Peroxisome biogenesis disorder","Kidney","No","No"
"613819","Short-rib thoracic dysplasia 4 with or without polydactyly","TTC21B","PS208500","Short-rib thoracic dysplasia","Kidney","Yes","NA"
"613951","Fanconi anemia, complementation group P","SLX4","PS227650","Fanconi anemia","Kidney","Yes","NA"
"618719","Megabladder, congenital","MYOCD","","","Kidney","Yes","No"
"612076","{Uric acid concentration, serum, QTL 2}","SLC2A9","","","Kidney","Yes","Yes"
"612076","Hypouricemia, renal, 2","SLC2A9","","","Kidney","Yes","Yes"
"235730","Mowat-Wilson syndrome","ZEB2","","","Kidney","No","No"
"612075","Mitochondrial DNA depletion syndrome 8A (encephalomyopathic type with renal tubulopathy)","RRM2B","PS603041","Mitochondrial DNA depletion syndrome","Kidney","Yes","No"
"612075","Mitochondrial DNA depletion syndrome 8B (MNGIE type)","RRM2B","PS603041","Mitochondrial DNA depletion syndrome","Kidney","Yes","No"
"607364","Bartter syndrome, type 3","CLCNKB","PS601678","Bartter syndrome","Kidney","Yes","Yes"
"614091","Short-rib thoracic dysplasia 7 with or without polydactyly","WDR35","PS208500","Short-rib thoracic dysplasia","Kidney","Yes","NA"
"263200","Polycystic kidney disease 4, with or without hepatic disease","PKHD1","PS173900","Polycystic kidney disease","Kidney","Yes","Yes"
"113620","Branchiooculofacial syndrome","TFAP2A","","","Kidney","Yes","NA"
"610725","Nephrotic syndrome, type 3","PLCE1","PS256300","Nephrotic syndrome","Kidney","Yes","Yes"
"218330","Cranioectodermal dysplasia 1","IFT122","PS218330","Cranioectodermal dysplasia","Kidney","Yes","NA"
"615008","{Hemolytic uremic syndrome, atypical, susceptibility to, 7}","DGKE","PS235400","Hemolytic uremic syndrome","Kidney","Yes","Yes"
"615008","{Hemolytic uremic syndrome, atypical, susceptibility to, 7}","DGKE","PS256300","Nephrotic syndrome","Kidney","Yes","Yes"
"615008","Nephrotic syndrome, type 7","DGKE","PS235400","Hemolytic uremic syndrome","Kidney","Yes","Yes"
"615008","Nephrotic syndrome, type 7","DGKE","PS256300","Nephrotic syndrome","Kidney","Yes","Yes"
"232220","Glycogen storage disease Ib","SLC37A4","","","Kidney","Yes","Yes"
"173900","Polycystic kidney disease 1","PKD1","PS173900","Polycystic kidney disease","Kidney","Yes","Yes"
"192315","Vasculopathy, retinal, with cerebral leukoencephalopathy and systemic manifestations","TREX1","","","Kidney","Yes","NA"
"618829","Nabais Sa-de Vries syndrome, type 2","SPOP","","","Kidney","No","No"
"602722","Distal renal tubular acidosis 3, with or without sensorineural hearing loss","ATP6V0A4","PS179800","Distal renal tubular acidosis","Kidney","Yes","Yes"
"618821","Rhizomelic limb shortening with dysmorphic features","PKDCC","","","Kidney","Yes","NA"
"618182","Orthostatic hypotension 2","CYB561","PS223360","Orthostatic hypotension","Kidney","Yes","NA"
"259720","Osteopetrosis, autosomal recessive 5","OSTM1","PS259700","Osteopetrosis, autosomal recessive","Kidney","No","No"
"604387","Nephronophthisis 3","NPHP3","PS256100","Nephronophthisis","Kidney","Yes","Yes"
"241200","Bartter syndrome, type 2","KCNJ1","PS601678","Bartter syndrome","Kidney","Yes","Yes"
"101800","Acrodysostosis 1, with or without hormone resistance","PRKAR1A","PS101800","Acrodysostosis","Kidney","No","No"
"601390","Van Maldergem syndrome 1","DCHS1","PS601390","Van Maldergem syndrome","Kidney","Yes","NA"
"613779","C3 deficiency","C3","","","Kidney","Yes","No"
"613677","Hyperaldosteronism, familial, type III","KCNJ5","PS103900","Hyperaldosteronism","Kidney","Yes","No"
"613674","Vesicoureteral reflux 3","SOX17","PS193000","Vesicoureteral reflux","Kidney","Yes","No"
"616897","Osteochondrodysplasia, complex lethal, Symoens-Barnes-Gistelinck type","TAPT1","","","Kidney","Yes","NA"
"616892","Nephrotic syndrome, type 12","NUP93","PS256300","Nephrotic syndrome","Kidney","Yes","Yes"
"616893","?Nephrotic syndrome, type 13","NUP205","PS256300","Nephrotic syndrome","Kidney","Yes","Yes"
"256520","Neu-Laxova syndrome 1","PHGDH","PS256520","Neu-Laxova syndrome","Kidney","Yes","NA"
"104200","Alport syndrome 3, autosomal dominant","COL4A3","PS301050","Alport syndrome","Kidney","Yes","Yes"
"219000","Fraser syndrome 1","FRAS1","PS219000","Fraser syndrome","Kidney","Yes","NA"
"614576","Congenital disorder of glycosylation, type IIl","COG6","PS212066","Congenital disorders of glycosylation, type II","Kidney","Yes","NA"
"207410","Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis","FGFR2","","","Kidney","Yes","NA"
"220150","Hypouricemia, renal","SLC22A12","","","Kidney","Yes","Yes"
"300854","Renal cell carcinoma, papillary, 1","TFE3","","","Kidney","Yes","Yes"
"608709","{Lipodystrophy, partial, acquired, susceptibility to}","LMNB2","","","Kidney","NA","NA"
"262000","Bjornstad syndrome","BCS1L","","","Kidney","Yes","NA"
"608091","Joubert syndrome 2","TMEM216","PS213300","Joubert syndrome","Kidney","Yes","Yes"
"610253","Kleefstra syndrome 1","EHMT1","PS156200","Mental retardation, autosomal dominant","Kidney","No","No"
"610253","Kleefstra syndrome 1","EHMT1","PS610253","Kleefstra syndrome","Kidney","No","No"
"143880","Hypercalcemia, infantile, 1","CYP24A1","PS143880","Hypercalcemia, infantile","Kidney","Yes","No"
"615559","Autoimmune lymphoproliferative syndrome, type III","PRKCD","","","Kidney","Yes","No"
"618914","Neurodevelopmental, jaw, eye, and digital syndrome","FBXW11","","","Kidney","No","No"
"278300","Xanthinuria, type I","XDH","PS278300","Xanthinuria","Kidney","Yes","NA"
"266900","Senior-Loken syndrome-1","NPHP1","PS266900","Senior-Loken syndrome","Kidney","Yes","Yes"
"603194","Meckel syndrome 2","TMEM216","PS249000","Meckel syndrome","Kidney","Yes","Yes"
"600666","Polycystic kidney disease 3","GANAB","PS173900","Polycystic kidney disease","Kidney","Yes","Yes"
"607361","Meckel syndrome 3","TMEM67","PS249000","Meckel syndrome","Kidney","Yes","Yes"
"618681","?Lessel-Kubisch syndrome","MDM2","","","Kidney","Yes","Yes"
"614859","Peroxisome biogenesis disorder 3A (Zellweger)","PEX12","PS214100","Peroxisome biogenesis disorder","Kidney","Yes","NA"
"277400","Methylmalonic aciduria and homocystinuria, cblC type","MMACHC","","","Kidney","Yes","Yes"
"277400","Methylmalonic aciduria and homocystinuria, cblC type, digenic","PRDX1","","","Kidney","Yes","Yes"
"603965","Glomerulosclerosis, focal segmental, 2","TRPC6","PS603278","Focal segmental glomerulosclerosis","Kidney","Yes","Yes"
"608776","Congenital disorder of glycosylation, type Il","ALG9","PS212065","Congenital disorders of glycosylation, type I","Kidney","Yes","NA"
"241530","Hypophosphatemic rickets with hypercalciuria","SLC34A3","","","Kidney","Yes","Yes"
"226980","Wolcott-Rallison syndrome","EIF2AK3","","","Kidney","Yes","NA"
"141200","Hematuria, familial benign","COL4A4","","","Kidney","Yes","Yes"
"141200","Hematuria, benign familial","COL4A3","","","Kidney","Yes","Yes"
"249000","Meckel syndrome 1","MKS1","PS249000","Meckel syndrome","Kidney","Yes","Yes"
"212065","Congenital disorder of glycosylation, type Ia","PMM2","PS212065","Congenital disorders of glycosylation, type I","Kidney","Yes","NA"
"258900","Orotic aciduria","UMPS","","","Kidney","No","No"
"608836","CPT II deficiency, lethal neonatal","CPT2","","","Kidney","Yes","Yes"
"222700","Lysinuric protein intolerance","SLC7A7","","","Kidney","Yes","Yes"
"309580","Mental retardation-hypotonic facies syndrome, X-linked","ATRX","","","Kidney","Yes","NA"
"611771","Lipoprotein glomerulopathy","APOE","","","Kidney","Yes","NA"
"611773","Angiopathy, hereditary, with nephropathy, aneurysms, and muscle cramps","COL4A1","","","Kidney","Yes","Yes"
"613254","{TSC2 angiomyolipomas, renal, modifier of}","IFNG","PS191100","Tuberous sclerosis","Kidney","Yes","NA"
"613254","Tuberous sclerosis-2","TSC2","PS191100","Tuberous sclerosis","Kidney","Yes","NA"
"618454","Developmental delay with or without dysmorphic facies and autism","TRRAP","","","Kidney","Yes","NA"
"613550","Nephronophthisis 11","TMEM67","PS256100","Nephronophthisis","Kidney","Yes","Yes"
"607832","Glomerulosclerosis, focal segmental, 3","CD2AP","PS603278","Focal segmental glomerulosclerosis","Kidney","Yes","Yes"
"227645","Fanconi anemia, complementation group C","FANCC","PS227650","Fanconi anemia","Kidney","Yes","NA"
"613824","?Nephronophthisis 9","NEK8","PS256100","Nephronophthisis","Kidney","Yes","Yes"
"227646","Fanconi anemia, complementation group D2","FANCD2","PS227650","Fanconi anemia","Kidney","Yes","NA"
"613820","Nephronophthisis 12","TTC21B","PS256100","Nephronophthisis","Kidney","Yes","Yes"
"266500","Refsum disease","PHYH","","","Kidney","No","No"
"610805","Congenital anomalies of kidney and urinary tract 1","DSTYK","PS610805","Congenital anomalies of kidney and urinary tract","Kidney","Yes","Yes"
"274000","Thrombocytopenia-absent radius syndrome","RBM8A","","","Kidney","Yes","NA"
"267300","Distal renal tubular acidosis 2 with progressive sensorineural hearing loss","ATP6V1B1","PS179800","Distal renal tubular acidosis","Kidney","Yes","Yes"
"601198","Hypocalcemia, autosomal dominant, with Bartter syndrome","CASR","PS601198","Hypocalcemia","Kidney","Yes","Yes"
"601198","Hypocalcemia, autosomal dominant","CASR","PS601198","Hypocalcemia","Kidney","Yes","Yes"
"616258","?Meckel syndrome 12","KIF14","PS249000","Meckel syndrome","Kidney","Yes","Yes"
"229600","Fructose intolerance, hereditary","ALDOB","","","Kidney","Yes","Yes"
"236800","?Hydroxykynureninuria","KYNU","","","Kidney","Yes","Yes"
"618142","Microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome","CTU2","","","Kidney","Yes","Yes"
"203780","Alport syndrome 2, autosomal recessive","COL4A4","PS301050","Alport syndrome","Kidney","Yes","Yes"
"203780","Alport syndrome 2, autosomal recessive","COL4A3","PS301050","Alport syndrome","Kidney","Yes","Yes"
"618265","Arthrogryposis, cleft palate, craniosynostosis, and impaired intellectual development","PPP3CA","","","Kidney","Yes","No"
"607330","Lathosterolosis","SC5D","","","Kidney","NA","NA"
"135900","Coffin-Siris syndrome 1","ARID1B","PS135900","Coffin-Siris syndrome","Kidney","No","No"
"135900","Coffin-Siris syndrome 1","ARID1B","PS156200","Mental retardation, autosomal dominant","Kidney","No","No"
"241800","Pallister-Hall-like syndrome","SMO","","","Kidney","No","No"
"269150","Schinzel-Giedion midface retraction syndrome","SETBP1","","","Kidney","Yes","NA"
"220110","Mitochondrial complex IV deficiency, nuclear type 1","SURF1","PS220110","Mitochondrial complex IV deficiency, nuclear-type","Kidney","Yes","Yes"
"105200","Amyloidosis, familial visceral","FGA","","","Kidney","Yes","NA"
"105200","Amyloidosis, 3 or more types","APOA1","","","Kidney","Yes","NA"
"105200","Amyloidosis, renal","LYZ","","","Kidney","Yes","NA"
"105200","?Amyloidosis, familial visceral","B2M","","","Kidney","Yes","NA"
"616220","Focal segmental glomerulosclerosis 9","CRB2","PS603278","Focal segmental glomerulosclerosis","Kidney","Yes","Yes"
"618548","Developmental and epileptic encephalopathy 77","PIGQ","PS308350","Developmental and epileptic encephalopathy","Kidney","NA","NA"
"618548","Developmental and epileptic encephalopathy 77","PIGQ","PS614080","Multiple congenital anomalies-hypotonia-seizures syndrome","Kidney","NA","NA"
"616002","Glomerulosclerosis, focal segmental, 7","PAX2","PS603278","Focal segmental glomerulosclerosis","Kidney","Yes","Yes"
"617575","Nephrotic syndrome, type 14","SGPL1","PS256300","Nephrotic syndrome","Kidney","Yes","Yes"
"618314","Hypomagnesemia, seizures, and mental retardation 2","ATP1A1","PS616418","Hypomagnesemia, seizures, and mental retardation","Kidney","Yes","Yes"
"609053","Fanconi anemia, complementation group I","FANCI","PS227650","Fanconi anemia","Kidney","Yes","NA"
"609057","Nephropathy with pretibial epidermolysis bullosa and deafness","CD151","","","Kidney","Yes","NA"
"616414","{Autoimmune interstitial lung, joint, and kidney disease}","COPA","","","Kidney","Yes","No"
"613177","Cutis laxa, autosomal recessive, type IC","LTBP4","PS123700","Cutis laxa","Kidney","Yes","NA"
"600740","Hypocalciuric hypercalcemia, type III","AP2S1","PS145980","Hypocalciuric hypercalcemia","Kidney","Yes","Yes"
"612562","Diamond-Blackfan anemia 7","RPL11","PS105650","Diamond-Blackfan anemia","Kidney","Yes","NA"
"614175","Joubert syndrome 34","B9D2","PS213300","Joubert syndrome","Kidney","Yes","Yes"
"614175","Joubert syndrome 34","B9D2","PS249000","Meckel syndrome","Kidney","Yes","Yes"
"614175","?Meckel syndrome 10","B9D2","PS213300","Joubert syndrome","Kidney","Yes","Yes"
"614175","?Meckel syndrome 10","B9D2","PS249000","Meckel syndrome","Kidney","Yes","Yes"
"263800","Gitelman syndrome","SLC12A3","","","Kidney","Yes","Yes"
"605231","Bardet-Biedl syndrome 6","MKKS","PS209900","Bardet-Biedl syndrome","Kidney","Yes","Yes"
"614748","Interstitial lung disease, nephrotic syndrome, and epidermolysis bullosa, congenital","ITGA3","","","Kidney","Yes","Yes"
"614465","Joubert syndrome 16","TMEM138","PS213300","Joubert syndrome","Kidney","Yes","NA"
"177200","Liddle syndrome 1","SCNN1B","PS177200","Liddle syndrome","Kidney","Yes","Yes"
"617370","?Peroxisome biogenesis disorder 10B","PEX3","PS214100","Peroxisome biogenesis disorder","Kidney","Yes","NA"
"300968","Mental retardation, X-linked 99, syndromic, female-restricted","USP9X","PS309530","Mental retardation, nonsyndromic, X-linked","Kidney","Yes","NA"
"601539","Peroxisome biogenesis disorder 1B (NALD/IRD)","PEX1","PS214100","Peroxisome biogenesis disorder","Kidney","Yes","NA"
"617271","Nephronophthisis 20","MAPKBP1","PS256100","Nephronophthisis","Kidney","Yes","Yes"
"120100","Familial cold inflammatory syndrome 1","NLRP3","PS120100","Familial cold autoinflammatory syndrome","Kidney","Yes","NA"
